"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,6289.381654,54.676791,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,2274.402283,20.731769,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,14997.334288,5.125362,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,557.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,811.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,10845.298273,9.369880,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,2299.595440,1.986637,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,26152.001644,0.002384,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,563.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,810.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3","avgt",1,30,36.271942,0.618388,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate","avgt",1,30,7787.109605,130.479215,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,296.000006,0.000008,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.count","avgt",1,30,1908.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.time","avgt",1,30,2757.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3","avgt",1,30,109.308167,0.923384,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate","avgt",1,30,6491.909296,53.553076,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,744.000017,0.000024,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.count","avgt",1,30,1591.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.time","avgt",1,30,2274.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3","avgt",1,30,206.506626,3.365354,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate","avgt",1,30,6099.205981,98.082866,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,1320.000031,0.000045,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.count","avgt",1,30,1495.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.time","avgt",1,30,2200.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3","avgt",1,30,488.407473,1.502447,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate","avgt",1,30,5628.851716,48.366266,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,2882.666741,17.938794,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.count","avgt",1,30,1380.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.time","avgt",1,30,1995.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3","avgt",1,30,505.438681,12.143831,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate","avgt",1,30,5722.693335,137.626224,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,3029.333409,12.813424,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.count","avgt",1,30,1403.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.time","avgt",1,30,2051.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3","avgt",1,30,1397.023728,31.354441,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate","avgt",1,30,4707.005432,104.429651,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,6888.000212,0.000308,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.count","avgt",1,30,1154.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.time","avgt",1,30,1616.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3","avgt",1,30,2200.899401,14.944365,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate","avgt",1,30,4225.944654,28.504684,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,9752.000334,0.000484,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.count","avgt",1,30,1035.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless3:·gc.time","avgt",1,30,1469.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,189.311300,1.822635,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2458.250626,29.880225,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,488.000102,7.688056,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,603.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,883.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,189.063180,2.411215,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2449.703432,62.178513,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,485.333434,6.780228,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,599.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,860.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,189.195769,2.089893,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2552.892174,44.867072,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,506.666771,14.268428,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,626.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,887.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,203.923361,9.226921,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2380.944270,14.546984,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,509.333440,25.239524,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,584.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,829.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,195.207646,1.286655,"ns/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2371.387176,41.175343,"MB/sec",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,485.333435,6.780228,"B/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,581.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,834.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,199.471857,2.753660,"ns/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2334.618819,60.532602,"MB/sec",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,488.000103,7.688056,"B/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,574.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,828.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,198.012874,5.910214,"ns/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2404.959860,100.402554,"MB/sec",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,498.666771,18.479787,"B/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,589.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,848.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,200.449749,0.969673,"ns/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2347.230962,20.054397,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,493.333438,2.562685,"B/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,576.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,838.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,194.552235,4.792344,"ns/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2393.220356,22.085137,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,488.000102,7.688057,"B/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,586.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,838.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,211.246398,12.073229,"ns/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2350.163202,51.182947,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,520.000110,26.999567,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,576.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,826.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,201.088950,11.420495,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2291.860319,34.529306,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,482.666769,22.777647,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,562.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,818.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,205.863863,10.942963,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2272.239982,57.133034,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,490.666771,30.213615,"B/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,556.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,818.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,199.652036,2.710188,"ns/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2255.431845,30.750966,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,472.000101,0.000044,"B/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,553.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,781.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,200.364202,2.879849,"ns/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2285.543659,47.244400,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,480.000102,7.688056,"B/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,561.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,817.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,195.341157,3.268796,"ns/op",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2422.925134,40.939906,"MB/sec",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,496.000104,0.000043,"B/op",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,593.000000,NaN,"counts",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,854.000000,NaN,"ms",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,209.588356,16.439807,"ns/op",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2227.867206,40.001069,"MB/sec",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,490.666772,45.338534,"B/op",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,546.000000,NaN,"counts",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,786.000000,NaN,"ms",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,187.485561,3.122832,"ns/op",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2238.265789,23.163006,"MB/sec",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,440.000094,7.688056,"B/op",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,548.000000,NaN,"counts",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,792.000000,NaN,"ms",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,186.785803,3.338032,"ns/op",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2288.848734,40.176109,"MB/sec",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,448.000095,0.000041,"B/op",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,561.000000,NaN,"counts",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,831.000000,NaN,"ms",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,205.833895,11.673403,"ns/op",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2241.022024,143.442443,"MB/sec",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,480.000103,7.688055,"B/op",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,548.000000,NaN,"counts",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,780.000000,NaN,"ms",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,208.515845,3.680132,"ns/op",LAST,1234,50
